http://www.nytimes.com/2012/03/22/business/samuel-glazer-a-creator-of-mr-coffee-dies-at-89.html	Samuel Glazer, a Creator of Mr. Coffee, Dies at 89	Samuel Glazer, a co-founder of the company that gave the world Mr. Coffee , one of the first and most popular automatic drip coffee makers to appear on American kitchen counters, died on March 12 in Cleveland. He was 89. The cause was complications of leukemia, his wife, Jeanne, said. Before Mr. Glazer and Vincent Marotta came up with the idea, the
http://www.nytimes.com/2012/03/22/sports/baseball/mel-parnell-former-red-sox-pitcher-dies-at-89.html	Mel Parnell, Former Red Sox Pitcher, Dies at 89	Mel Parnell, who won more games for the Boston Red Sox than any other left-handed pitcher and who especially endeared himself to Sox fans as a Yankee killer, died on Tuesday in New Orleans. He was 89. The cause was pneumonia, his son, Dr. Mel Parnell Jr., said, adding that his father had a history of lymphoma. Parnell spent his entire 10-year
http://www.nytimes.com/2012/03/21/arts/music/ulu-grosbard-broadway-and-film-director-dies-at-83.html	Ulu Grosbard, Broadway and Film Director, Dies at 83	Ulu Grosbard, a director whose affinity for naturalistic drama shaped critical successes like the original Broadway production of David Mamet&rsquo;s &ldquo;American Buffalo&rdquo; and the film version of John Gregory Dunne&rsquo;s novel &ldquo;True Confessions,&rdquo; has died in Manhattan. He was 83. His death, at N.Y.U. Langone Medical Center,
http://www.nytimes.com/2012/03/20/us/james-morehead-world-war-ii-flying-ace-dies-at-95.html	James Morehead, World War II Flying Ace, Dies at 95	As a boy in Dust Bowl Oklahoma, James B. Morehead stalked and hunted to eat. As a young Army flier in the Pacific, he stalked and hunted to live. His boyhood skills served him acutely well on April 25, 1942, over Darwin, Australia. Leading a squadron of eight P-40 Warhawks &mdash; unwieldy, frustratingly slow fighter planes that were vastly
http://www.nytimes.com/2012/03/20/business/media/john-cowles-jr-82-dies-led-minneapolis-newspapers.html	John Cowles Jr., 82, Dies; Led Minneapolis Newspapers	John Cowles Jr., a Minneapolis newspaper executive and philanthropist whose support for arts, sports and entertainment helped elevate the Twin Cities&rsquo; cultural community to national prominence, died on Saturday at home in Minneapolis. He was 82. The cause was lung cancer, his son Jay said. Scion of a family that owned The Des Moines Register,
http://www.nytimes.com/2012/03/20/world/asia/king-george-tupou-v-leader-of-tonga-dies-at-63.html	King George Tupou V, Leader of Tonga, Dies at 63	WELLINGTON, New Zealand (AP) &mdash; King George Tupou V of Tonga , who gave up most of his powers to bring a more democratic government to his Pacific island nation, died on Sunday in Hong Kong. He was 63. His death was announced by the Tongan prime minister, Lord Siale&rsquo;ataonga Tu&rsquo;ivakano, in a radio address on Monday. The king had
http://www.nytimes.com/2012/03/19/business/mike-silverstein-a-founder-of-nina-footwear-dies-at-85.html	Mike Silverstein, a Founder of Nina Footwear, Dies at 85	Mike Silverstein, a founder of Nina Footwear, a women&rsquo;s shoe company that grew from a SoHo loft to an international concern selling around 10 million pairs of shoes a year, died on March 12 in Manhattan. He was 85. The cause was complications of a bacterial infection, his son Scott said. Mr. Silverstein founded Nina in 1953 with his brother
http://www.nytimes.com/2012/03/19/business/chaleo-yoovidhya-dies-created-red-bull-energy-drink.html	Chaleo Yoovidhya Dies; Created Red Bull Energy Drink	Chaleo Yoovidhya of Thailand, who earned billions by creating and marketing Red Bull, the energy drink that has added a caffeinated jolt to countless all-nighters and parties, died on Saturday in Bangkok. His death was reported by the state broadcaster MCOT, which cited the Thai Beverage Industry Association. The Nation, a Thai newspaper, reported
http://www.nytimes.com/2012/03/18/arts/dance/ethel-winter-dancer-with-martha-graham-is-dead-at-87.html	Ethel Winter, Dancer With Martha Graham, Is Dead at 87	Ethel Winter, who brought natural lyricism and startling passion to the Martha Graham Dance Company as a leading dancer there from the 1940s through the &rsquo;60s, and who mentored hundreds of students at the Juilliard School, at the Graham school and abroad, died on March 10 in Manhattan. She was 87. Her death was confirmed by her son, David
http://www.nytimes.com/2012/03/18/world/europe/john-demjanjuk-nazi-guard-dies-at-91.html	John Demjanjuk, Accused as a Nazi Guard, Dies at 91	The stranger settled in Cleveland after World War II with his wife and little girl. He became an autoworker and changed his first name from Ivan to John. He had two more children, became a naturalized American, lived quietly and retired. His war and the terrors of concentration camps were all but forgotten. Decades later, the past came back to
http://query.nytimes.com/gst/fullpage.html?res=9B0CE1DF163BF934A25750C0A9649D8B63	Jay McMullen, 90, Investigative Journalist	Jay McMullen, whose career as an investigative journalist for CBS News included early uses of hidden cameras and undercover reporting, died Saturday at a hospice in Greenwich, Conn. He was 90. His death was confirmed by his family. During his 37-year career, all but two years of which was spent with CBS, Mr. McMullen posed as a prospective drug
http://www.nytimes.com/2012/03/17/nyregion/jerome-albert-who-helped-bring-space-age-to-coney-island-dies-at-74.html	Jerome Albert, 74; Helped Bring Space Age to Coney Island	Jerome Albert, who with his father, Dewey, created and operated Astroland, the space age-themed amusement park that breathed new life into the Coney Island Boardwalk in the 1960s, a time when it was losing its lure, died on Thursday at his home in Manhattan. He was 74. The cause was complications of Parkinson's disease, his wife, Carol, said.
http://www.nytimes.com/2012/03/17/books/simin-daneshvar-iranian-author-and-translator-dies-at-90.html	Simin Daneshvar, Eminent Iranian Author, Dies at 90	Simin Daneshvar, who was the most potent surviving symbol of the vibrancy of 20th-century literature in Iran, died on March 8 in Tehran. She was 90. Relatives, who confirmed the death, said she had had influenza. Iran's turbulent modern history, defined above all by foreign exploitation, framed Ms. Daneshvar's life. During World War II she
http://query.nytimes.com/gst/fullpage.html?res=9402E3D91E3BF935A25750C0A9649D8B63	Tom Murrin, 73, Alien Comic And Master of Found Props	Tom Murrin, a performance artist whose frenetic shows fashioned kooky narratives out of found objects and homemade masks and made him a longtime favorite in the downtown avant-garde arts scene in New York, died on Monday in Manhattan. He was 73. The cause was cancer, said his wife, Patricia Sullivan. Mr. Murrin, whose stage names were Tom Trash
http://www.nytimes.com/2012/03/16/nyregion/rabbi-moshe-y-hager-hasidic-leader-dies-at-95.html	Rabbi Moshe Hager Dies; Hasidic Leader Was 95	Rabbi Moshe Yehoshua Hager, the leader of one the world's largest Hasidic sects, the Viznitz Hasidim, and a participant in Israeli politics who encouraged moderation on issues like the expansion of settlements in the occupied territories, died early Wednesday in Bnei Brak, east of Tel Aviv. He was 95. He had been suffering from Alzheimer's disease,
http://query.nytimes.com/gst/fullpage.html?res=9903E5D8133BF936A25750C0A9649D8B63	Minoru Mori, 77, Shaper of Tokyo's Skyline	TOKYO -- Minoru Mori, a developer who helped shape Tokyo's skyline with towering buildings and then turned his attention to China, died on Thursday in Tokyo. He was 77. The cause was heart failure, officials of his company, Mori Building, said. Taking over a successful real estate business from his father in 1993, Mr. Mori built some of Tokyo's
http://query.nytimes.com/gst/fullpage.html?res=980DE0D7133BF936A25750C0A9649D8B63	Donald F. Smith, 79, Champion of Cabaret	Donald F. Smith, a champion of high-style cabaret who founded both the Mabel Mercer Foundation and the New York Cabaret Convention, died on Tuesday in Manhattan. He was 79. The cause was congestive heart failure, said Rick Meadows, the foundation's director and Mr. Smith's longtime assistant. Mr. Smith founded the Mabel Mercer Foundation, a
http://www.nytimes.com/2012/03/15/movies/pierre-schoendoerffer-dies-at-83-made-films-about-indochina-war.html	Pierre Schoendoerffer, French Filmmaker, Dies at 83	Pierre Schoendoerffer, a celebrated French film director and novelist whose experience as a prisoner during the Indochina War fueled his cinematic quests for meaning, and even beauty, in the travails of those who fought, died on Wednesday in a hospital near Paris. He was 83. His family announced the death but gave no cause. Mr. Schoendoerffer's
http://www.nytimes.com/2012/03/14/arts/music/michael-hossack-drummer-for-doobie-brothers-dies-at-65.html	Michael Hossack, 65, Doobie Brothers Drummer	Michael Hossack, the drummer for the Doobie Brothers during the band's heyday in the early 1970s, died on Monday at his home in Dubois, Wyo. He was 65. The band's manager, Bruce Cohn, said the cause was cancer. Mr. Hossack played with the group from 1971 to 1973 and rejoined it in 1987. His drumming can be heard on early hits including ''Listen to
http://www.nytimes.com/2012/03/14/us/george-kerchner-led-a-d-day-maneuver-dies-at-93.html	George Kerchner, 93; Led a D-Day Maneuver	George Kerchner, who as an Army Ranger was decorated for bravery in leading his company up the face of a towering cliff to seize a battery of German big guns overlooking the American invasion beaches of D-Day, died on Feb. 17 in Midlothian, Va. He was 93. His death was announced by his family. For all the countless acts of bravery on June 6, 1944,
http://www.nytimes.com/2012/03/14/nyregion/thomas-puccio-lawyer-who-had-notorious-clients-dies-at-67.html	Thomas Puccio, 67, Lawyer With Infamous Clients, Dies	Thomas P. Puccio, a tigerish New York lawyer who won fame prosecuting congressmen in the 1980s Abscam scandals, then switched sides and defended Claus von Blow, corrupt politicians, an accused rapist who ran off to the ski slopes of Europe and other notorious clients, died on Monday in New Haven. He was 67. The cause was leukemia, his wife,
http://query.nytimes.com/gst/fullpage.html?res=9500E0D91E38F930A25750C0A9649D8B63	Frisner Augustin, 63, Haitian Voodoo Drummer	Frisner Augustin, a Haitian vodou master drummer whose deep knowledge of traditional rhythms and leadership of the Brooklyn-based Troupe Makandal made him a major force in preserving and popularizing his Afro-Haitian heritage, died on Feb. 28 in Port-au-Prince, Haiti. He was 63. The cause was a brain hemorrhage, said La Troupe Makandal's executive
http://www.nytimes.com/2012/03/13/us/albert-abramson-94-holocaust-museum-advocate.html	Albert Abramson, 94, Dies; Holocaust Museum Backer	Albert Abramson, who became a principal force in the creation of the United States Holocaust Memorial Museum in Washington by using the same pragmatic approach that had made him a successful developer of apartments, offices and malls, died last Tuesday at his home in Bethesda, Md. He was 94. His family announced the death. Mr. Abramson joined the
http://query.nytimes.com/gst/fullpage.html?res=9E05E1DF1E38F930A25750C0A9649D8B63	Norman St. John-Stevas, 82, Tory Dissident	LONDON -- Norman St. John-Stevas, a Conservative politician who coupled a dandified manner with keen intellectual and aesthetic sensibilities, and who presented a ready target for Prime Minister Margaret Thatcher when she began culling left-leaning Tory dissidents from her cabinet in the early 1980s, died on March 2 at his home here. He was 82. His
http://www.nytimes.com/2012/03/13/science/earth/f-sherwood-rowland-84-dies-raised-alarm-over-aerosols.html	F. Sherwood Rowland, 84, Dies; Cited Aerosols' Danger	SAN FRANCISCO -- F. Sherwood Rowland, whose discovery in 1974 of the danger that aerosols posed to the ozone layer was initially met with disdain but who was ultimately vindicated with the 1995 Nobel Prize in Chemistry, died on Saturday at his home in Corona del Mar, Calif. He was 84. The cause was complications of Parkinson's disease, according to
http://query.nytimes.com/gst/fullpage.html?res=9503EFD81238F931A25750C0A9649D8B63	Leonard Joy, 81, Longtime U.S. Public Defender in New York	Leonard F. Joy, who for more than two decades led New York's federal public defender's office, which represented some of the city's most infamous criminals, died on Sunday at his home in Carmel, Calif. He was 81. The cause was hemolytic anemia, a blood disorder, his daughter, Elizabeth, said. A lanky man with a patrician bearing and a quick wit,
http://query.nytimes.com/gst/fullpage.html?res=940DE7D71538F931A25750C0A9649D8B63	Sheldon Moldoff, 91, Artist in Golden Era of Comic Books	Sheldon Moldoff, who drew some of the most recognizable superheroes of comic books' golden age without receiving recognition in his own right until decades later, died on Feb. 29 near his home in Lauderhill, Fla. He was 91. The cause was complications of kidney failure, his daughter, Ellen Moldoff Stein, said. Mr. Moldoff drew covers for the first
http://www.nytimes.com/2012/03/12/world/africa/lawrence-anthony-baghdad-zoo-savior-dies-at-61.html	Lawrence Anthony, Baghdad Zoo Savior, Dies at 61	Lawrence Anthony, who abandoned a career in insurance and real estate to play Noah to the world's endangered species, most spectacularly in rushing to the smoldering Baghdad Zoo after the American invasion of Iraq in 2003, died on March 2 in Johannesburg. He was 61. The Earth Organization, a conservation group that Mr. Anthony founded in 2003,
http://query.nytimes.com/gst/fullpage.html?res=9F02E2D91538F932A25750C0A9649D8B63	Andrij Dobriansky, 81, Who Sang At the Met More Than 900 Times	Andrij Dobriansky, a bass who sang more than 900 performances with the Metropolitan Opera, died on Feb. 1 in Manhattan. He was 81. The cause was complications of diabetes and a heart condition, according to his family, which did not make news of the death widely known until this week. Mr. Dobriansky, who performed mostly smaller roles at the Met,
http://www.nytimes.com/2012/03/11/us/maxwell-s-keith-lawyer-in-manson-case-dies-at-87.html	Maxwell S. Keith, 87, Replacement Lawyer in Manson Case	Maxwell S. Keith, who defended two members of the so-called Manson family in their notorious cult murder trials, stepping in after the lawyer for one of them disappeared under mysterious circumstances, died on Tuesday in Templeton, Calif. He was 87. His daughter Hilary Keith confirmed the death. In December 1970, a Superior Court judge in Los
http://query.nytimes.com/gst/fullpage.html?res=9F01E1DC1339F932A25750C0A9649D8B63	James Trager Is Dead at 86; Brought Facts to the Masses	In 1898, as history students learn, the battleship Maine blew up in Havana's harbor, but that was also the year the Bayer Company offered a new opiate cough medicine called Heroin, and the year the Kellogg brothers introduced cornflakes, which were so unpopular at first they grew stale on grocers' shelves. Thank James Trager for making these
http://www.nytimes.com/2012/03/11/us/william-hamilton-known-for-death-of-god-idea-dies-at-87.html	William Hamilton Dies at 87; Known for 'Death of God'	William Hamilton was a tenured professor of church history at a small divinity school in Rochester in April 1966 when Time magazine created a sensation with a cover article featuring some of the ideas he had been writing about for years in journals read mainly by ministers and theologians. In large red type against a black background, Time boiled
http://www.nytimes.com/2012/03/10/arts/music/frisner-augustin-haitian-vodou-drummer-is-dead-at-63.html	Frisner Augustin, Haitian Vodou Drummer, Dies at 63	Frisner Augustin, a Haitian vodou master drummer whose deep knowledge of traditional rhythms and leadership of the Brooklyn-based Troupe Makandal made him a major force in preserving and popularizing his Afro-Haitian heritage, died on Feb. 28 in Port-au-Prince, Haiti. He was 63. The cause was a brain hemorrhage, said La Troupe Makandal's executive
http://www.nytimes.com/2012/03/10/arts/peter-bergman-satirist-at-firesign-theater-dies-at-72.html	Peter Bergman, Satirist With Firesign, Dies at 72	Peter Bergman, a founding member of the surrealist comedy troupe Firesign Theater, whose albums became cult favorites among college students in the late 1960s and '70s for a brand of sly, multilayered satire so dense it seemed riddled with non sequiturs until the second, third or 30th listening, died on Friday in Santa Monica, Calif. He was 72. The
http://www.nytimes.com/2012/03/10/sports/baseball/harry-wendelstedt-longtime-baseball-umpire-dies-at-73.html	Harry Wendelstedt, 73, Umpire in Five World Series	Harry Wendelstedt, who was an umpire in five World Series during a 33-year major league career and who taught hundreds of aspiring professional umpires at his Florida school, died on Friday in Daytona Beach, not far from Ormond Beach, where the school is based and where he lived. He was 73. His son, Hunter, in confirming the death, said his father
http://www.nytimes.com/2012/03/10/arts/leonardo-cimino-a-distinctive-actor-dies-at-94.html	Leonardo Cimino, 94, Distinctive Actor	Leonardo Cimino, who once thought his singular appearance would make an acting career improbable but who ended up spending more than 60 years as an in-demand character actor whose roles included gangsters, grandfathers, the pope, Vincent van Gogh and ''Scary German Guy,'' died on March 3 at his home in Woodstock, N.Y. He was 94. The cause was
http://www.nytimes.com/2012/03/09/arts/music/jimmy-ellis-74-lead-singer-in-dance-band-trammps.html	Jimmy Ellis, 74, Lead Singer In Dance Band Trammps	Jimmy Ellis, the soulful lead singer of the Trammps, whose 1970s hit ''Disco Inferno'' was immortalized in the film ''Saturday Night Fever,'' died on Thursday in Rock Hill, S.C. He was 74. The cause was complications of Alzheimer's disease, Erika Stinson, his daughter, said. Mr. Ellis's melodious voice overlaid the funky guitar riffs and driving
http://query.nytimes.com/gst/fullpage.html?res=9B01E1DD1339F93AA35750C0A9649D8B63	Sol Schiff, 94, Known as Mr. Table Tennis	Sol Schiff, whose rocketing, flat forehand propelled him to national and world table tennis championships in the 1930s when he was still in his teens, and who later earned the unofficial title ''Mr. Table Tennis'' as an ardent advocate for his sport, died Feb. 26 in Brooklyn. He was 94. His nephew Allan Hoberman confirmed his death. In a time when
http://www.nytimes.com/2012/03/09/books/benedict-freedman-dies-at-92-co-author-of-mrs-mike.html	Benedict Freedman, Author of 'Mrs. Mike,' Dies at 92	Benedict Freedman, whose first novel, ''Mrs. Mike'' -- based on the true story of a young woman's life in the Canadian wilderness at the turn of the century -- was a sensation after it was published in 1947 and inspired a Hollywood feature film, died on Feb. 24 at his home in Corte Madera, Calif. He was 92. His family confirmed the death. Written
http://www.nytimes.com/2012/03/08/us/franklin-mcmahon-who-drew-the-news-dies-at-90.html	Franklin McMahon, Artist And Reporter, Dies at 90	Franklin McMahon, an artist who defied journalism's preference for photographs to make a renowned career of drawing historic scenes in elegant, emphatic lines, died on Saturday in Lincolnshire, Ill. He was 90. The cause was a stroke, his family said. With sketch pads in hand, Mr. McMahon covered momentous events in the civil rights struggle,
http://query.nytimes.com/gst/fullpage.html?res=9C04EED81538F93BA35750C0A9649D8B63	Florence Wolfson Howitt, 96; Gained Fame for Her Diary	Florence Wolfson Howitt, whose lifelong dream of recognition as a writer eluded her until she was in her 90s, when the diary she had kept as a teenager was found in a Dumpster and became the subject of a newspaper article and a widely publicized book, died on Tuesday at her home in Pompano Beach, Fla. She was 96. Her daughter Valerie Fischel
http://query.nytimes.com/gst/fullpage.html?res=9C00E6D61E39F934A35750C0A9649D8B63	Donald Payne, Congressman From New Jersey, Dies at 77	Representative Donald M. Payne, a former chairman of the Congressional Black Caucus who achieved a long-held goal of becoming the first black congressman from New Jersey, died on Tuesday in Livingston, N.J. He was 77. The cause was complications of colon cancer, his office said. He died at St. Barnabas Medical Center. Mr. Payne, a Democrat,
http://www.nytimes.com/2012/03/07/health/research/christopher-lyles-got-synthetic-trachea-dies-at-30.html	Christopher Lyles, 30; Got Synthetic Trachea	Christopher Lyles, whose cancerous windpipe was swapped in November for a synthetic one seeded with his own cells in only the second operation of its kind, died on Monday in a Baltimore hospital. He was 30 and lived in Abingdon, Md. His death was announced by his family on the Web site of HelpHopeLive, an organization that helps patients and
http://www.nytimes.com/2012/03/07/us/william-heirens-the-lipstick-killer-dies-at-83.html	William Heirens, 83; Was 'Lipstick Killer'	William Heirens, the notorious ''Lipstick Killer'' who in 1946 confessed to three horrific murders in Chicago and then spent the rest of his life -- more than 65 years -- in prison despite questions about his guilt, was found dead on Monday in the Dixon Correctional Center in Dixon, Ill. He was 83. He was pronounced dead at the University of
http://www.nytimes.com/2012/03/07/nyregion/donald-m-payne-first-black-elected-to-congress-from-new-jersey-dies-at-77.html	Donald Payne, Congressman From New Jersey, Dies at 77	Representative Donald M. Payne, a former chairman of the Congressional Black Caucus who achieved a long-held goal of becoming the first black congressman from New Jersey, died on Tuesday in Livingston, N.J. He was 77. The cause was complications of colon cancer, his office said. He died at St. Barnabas Medical Center. Mr. Payne, a Democrat,
http://query.nytimes.com/gst/fullpage.html?res=9F03E6DE1738F934A35750C0A9649D8B63	Robert B. Sherman, a Songwriter For Disney and Others, Dies at 86	Robert B. Sherman, half of the fraternal songwriting team that wrote the ubiquitous paean to togetherness, ''It's a Small World (After All)'', and that in films like ''Mary Poppins'' and ''Chitty Chitty Bang Bang'' etched dozens of tunes and volumes of lyrics into the permanent memories of generations of children and their parents, died Tuesday in
http://www.nytimes.com/2012/03/07/arts/music/robert-b-sherman-songwriter-for-disney-dies-at-86.html	Robert B. Sherman, a Songwriter For Disney and Others, Dies at 86	Robert B. Sherman, half of the fraternal songwriting team that wrote the ubiquitous paean to togetherness, ''It's a Small World (After All)'', and that in films like ''Mary Poppins'' and ''Chitty Chitty Bang Bang'' etched dozens of tunes and volumes of lyrics into the permanent memories of generations of children and their parents, died Tuesday in
http://www.nytimes.com/2012/03/06/movies/ralph-mcquarrie-artist-behind-star-wars-dies-at-82.html	Ralph McQuarrie, Artist Who Helped Bring 'Star Wars' to Life, Dies at 82	Ralph McQuarrie, the artist who transformed George Lucas's rudimentary concepts and earliest scripts into lush, vivid images of intergalactic expanse and light-saber combat that became the visual core of the ''Star Wars'' saga, died on Saturday at his home in Berkeley, Calif. He was 82. The cause was complications of Parkinson's disease, said Stan
http://query.nytimes.com/gst/fullpage.html?res=9902E6DE1E39F935A35750C0A9649D8B63	Ralph McQuarrie, Artist Who Helped Bring 'Star Wars' to Life, Dies at 82	Ralph McQuarrie, the artist who transformed George Lucas's rudimentary concepts and earliest scripts into lush, vivid images of intergalactic expanse and light-saber combat that became the visual core of the ''Star Wars'' saga, died on Saturday at his home in Berkeley, Calif. He was 82. The cause was complications of Parkinson's disease, said Stan
http://www.nytimes.com/2012/03/06/arts/steve-bridges-impersonator-of-presidents-dies-at-48.html	Steve Bridges, 48, Impersonator of Presidents	LOS ANGELES (AP) -- Steve Bridges, an impressionist who used prosthetics and wigs in mimicking presidents, particularly George W. Bush, who twice joined him onstage in Washington, was found dead at his home here on Saturday. He was 48. A maid found his body on Saturday morning, his manager, Randy Nolen, said Monday. Craig Harvey of the Los Angeles
http://www.nytimes.com/2012/03/06/arts/music/ronnie-montrose-hard-rock-guitarist-dies-at-64.html	Ronnie Montrose, 64, Hard-Rock Guitarist	Ronnie Montrose, an influential guitarist whose band, Montrose, was a mainstay of hard rock in the 1970s and the launching pad for the singer Sammy Hagar, died on Saturday at his home in Brisbane, Calif. He was 64. The cause was complications of prostate cancer, said his agent, Jim Douglas. In the early 1970s Mr. Montrose was a journeyman studio
http://www.nytimes.com/2012/03/05/us/van-barfoot-medal-of-honor-recipient-dies-at-92.html	Van Barfoot, Dauntless Veteran, Dies at 92	Van Barfoot, a Medal of Honor recipient in World War II whose fight to fly an American flag outside his home 65 years later drew national attention, died on Friday in suburban Richmond, Va. He was 92. The cause was a skull fracture and bleeding in the brain resulting from a fall two days earlier in front of his home in a subdivision in Henrico
http://query.nytimes.com/gst/fullpage.html?res=9907E7DE1239F936A35750C0A9649D8B63	Alex Webster, Former Giants Star, Dies at 80	Alex Webster, a powerful running back who helped propel the Giants to six division titles and a National Football League championship in the late 1950s and early '60s and later became their coach for five seasons, died Saturday in Port St. Lucie, Fla. He was 80. The cause was lung cancer and emphysema, said his daughter, Debbie Moberg. A burly
http://www.nytimes.com/2012/03/05/us/stan-stearns-who-caught-jfk-jrs-salute-on-film-dies-at-76.html	Stan Stearns, 76; Captured a Famous Salute	Stan Stearns, whose iconic photograph of John F. Kennedy Jr. saluting his father's coffin on Nov. 25, 1963, helped encapsulate a nation's grief, died Friday at a hospice near Annapolis, Md. He was 76. The cause was lung cancer, said his son, Jay Stearns. The story of the famous image, captured while Mr. Stearns was on assignment for United Press
