http://www.nytimes.com/2012/03/25/arts/storytelling-classes-in-new-york.html	COMEDY; Storytelling Classes in New York	THE eight people in David Crabb&rsquo;s Wednesday night class had been asked not to walk like themselves. So the students shuffled or pranced, puffed out their stomachs, clutched their backs. They all had their own gaits, and no one made eye contact. &ldquo;I&rsquo;m having trouble,&rdquo; one student said, &ldquo;because the person I&rsquo;m being
http://www.nytimes.com/2012/03/25/arts/mar-25-31.html	THE WEEK AHEAD; Mar. 25  31	A FAMILY reunion of sorts is taking place at the Vineyard Theater, where the new musical &ldquo;NOW. HERE. THIS.&rdquo; opens this week. The gang that brought the world &ldquo;[title of show],&rdquo; the infectious and seriously self-referential musical with a similarly eccentric title, has reunited to create a show that promises to be just as
http://www.nytimes.com/2012/03/25/arts/music/masabumi-kikuchi-finds-new-direction-with-sunrise.html	Masabumi Kikuchi Finds New Direction With Sunrise	RECENTLY I met the Japanese jazz pianist Masabumi Kikuchi at a West Village restaurant about 10 blocks from the Chelsea apartment where he has lived for half his life. Mr. Kikuchi, 72, belongs in a line with the most aesthetically stubborn jazz musicians, those who sidestep traditional notions of technique and embody more than they express:
http://www.nytimes.com/2012/03/25/arts/music/face-the-music-teenage-alt-classical-ensemble.html	MUSIC; Face the Music, Teenage Alt-Classical Ensemble	AT first glance the ensemble setting up in a fifth-floor classroom at the Kaufman Center on West 67th Street in Manhattan seems like any other student group and exactly what you would expect to find in a building that houses two music schools and Merkin Concert Hall. Teenage string and brass players tune their instruments and play fragments of
http://www.nytimes.com/2012/03/25/arts/music/a-flamenco-playing-sitar-and-an-asymmetrical-groove.html	PLAYLIST; A Flamenco-Playing Sitar and an Asymmetrical Groove	Anoushka Shankar The blood bond between flamenco and Indian music has received due acknowledgment over the years, usually in the form of either a mongrel insurgency, as in the Barcelona band Ojos de Brujo, or an enlightened spectacle, as in the guitarist Pepe Habichuela with the Bollywood Strings. &ldquo;Traveller&rdquo; (Deutsche Grammophon), a
http://www.nytimes.com/2012/03/25/arts/television/alex-anfanger-and-dan-schimpf-of-next-time-on-lonny.html	TELEVISION; Alex Anfanger and Dan Schimpf of Next Time on Lonny	THE moon morphs into a talking dog and implores a young man to kill his friend. A peyote-powered bachelor party goes majestically off the rails, leading to cross-dressing and cannibalism. An aspiring comedian in search of ever-stronger narcotics, bottles, then huffs the souls of the freshly dead in Hollywood. These are not entries in some twisted
http://www.nytimes.com/2012/03/25/arts/design/nyu2031-universitys-plans-for-greenwich-village.html	NYU2031: Universitys Plans for Greenwich Village	I WENT to find my aunt Ruth in Judson Church among the disgruntled at a public hearing last month about New York University &rsquo;s latest proposal to expand its Greenwich Village campus. It was a couple of weeks before the local community board denounced the proposal outright. A light mist was falling. I climbed the church steps. Beyond the long
http://www.nytimes.com/2012/03/25/arts/design/andrew-masullo-paints-his-way-to-whitney-biennial.html	Andrew Masullo Paints His Way to Whitney Biennial	San Francisco CALL the painter Andrew Masullo anything you like, as long as you don&rsquo;t call him an artist. &ldquo;I don&rsquo;t like the word,&rdquo; he proclaimed one day last month, soon after welcoming me to his modest apartment cum studio here on the outskirts of the city. &ldquo;Everybody is an artist nowadays, and it doesn&rsquo;t mean
http://www.nytimes.com/2012/03/25/books/review/a-universe-from-nothing-by-lawrence-m-krauss.html	A Universe From Nothing, by Lawrence M. Krauss	Lawrence M. Krauss, a well-known cosmologist and prolific popular-science writer, apparently means to announce to the world, in this new book, that the laws of quantum mechanics have in them the makings of a thoroughly scientific and adamantly secular explanation of why there is something rather than nothing. Period. Case closed. End of story. I
http://www.nytimes.com/2012/03/25/books/review/paperback-row.html	Paperback Row	THE ILLUMINATION , by Kevin Brockmeier (Vintage Contemporaries, $15.) Human pain has been made literally visible in Brockmeier&rsquo;s deeply felt novel: headaches and broken bones glow with an otherworldly light. In the aftermath of a fatal car accident, the narrative follows a journal of love notes, written by a husband to his wife, as it passes
http://www.nytimes.com/2012/03/25/books/review/rezzori-and-cervantes.html	LETTERS; Rezzori and Cervantes	To the Editor: In his appreciative review of Gregor von Rezzori&rsquo;s &ldquo;Ermine in Czernopol,&rdquo; in a new translation by Philip Boehm (March 4), John Wray comments on Rezzori&rsquo;s affinities to &ldquo;that abuelo of all novelists, Miguel de Cervantes.&rdquo; While Quixote tilted at windmills, Rezzori&rsquo;s Tildy is a &ldquo;dashing,
http://www.nytimes.com/2012/03/25/books/review/american-triumvirate-by-james-dodson.html	American Triumvirate, by James Dodson	Golf fans these days live in what amounts to a twilight era of one-man rule: that of Tiger Woods, still clinging to the throne even as usurpers rise up around him. Before Woods there was a duumvirate at the top of golf &mdash; Jack Nicklaus and Arnold Palmer &mdash; and before them there was the triumvirate of James Dodson&rsquo;s new book: Sam
http://www.nytimes.com/2012/03/25/books/review/the-obriens-by-peter-behrens.html	The OBriens, by Peter Behrens	&ldquo;There was a restless instinct in the family, an appetite for geography and change.&rdquo; Presentiments like this come early and often in Peter Behrens&rsquo;s otherwise impressive new novel, &ldquo;The O&rsquo;Briens,&rdquo; which follows four generations of an Irish family from the wilds of Quebec at the turn of the 20th century through
http://www.nytimes.com/2012/03/25/books/review/stranger-magic-by-marina-warner.html	Stranger Magic by Marina Warner	At 65, the British scholar Marina Warner is a veteran magus, and an adept mythographer of the vast global traditions of magic, metaphor and myth. Also an accomplished novelist, she augments her learning with her narrative skills. As a fan of her prolific enterprise for the last &shy;quarter-century, I regret that I have never met her, so delightful
http://www.nytimes.com/2012/03/25/books/review/jeanette-wintersons-new-memoir.html	Jeanette Wintersons New Memoir	Perhaps every autobiographical first novel serves its author as Jeanette Winterson&rsquo;s did &mdash; as &ldquo;a story I could live with.&rdquo; But &ldquo;Oranges Are Not the Only Fruit,&rdquo; buoyant and irrepressible, was published in 1985, for its author half a lifetime ago, and what one can live with changes over time. &ldquo;Why Be Happy
http://www.nytimes.com/2012/03/25/books/review/j-g-ballards-final-novel-kingdom-come.html	J. G. Ballards Final Novel, Kingdom Come	Nobody ever hated the contemporary world with as much intensity and conviction as J. G. Ballard. In five decades of unforgiving literary production, he drowned it, scorched it, flayed it with whirlwinds, deluged it with Martian sand, even transformed it into a crystalline jungle populated by jewel-skinned crocodiles, people and parrots. His
http://www.nytimes.com/2012/03/25/books/review/dogma-by-lars-iyer-and-more.html	Dogma, by Lars Iyer, and More	DOGMA By Lars Iyer. Melville House, paper, $14.95. Iyer&rsquo;s uproarious novel, the sequel to &ldquo;Spurious,&rdquo; follows the combative relationship between two British philosophers, W. and Lars, as they embark on an alcohol-soaked speaking tour of America, unable to persuade people to repent before an apocalypse they insist is imminent.
http://www.nytimes.com/2012/03/25/books/review/alex-gilvarrys-debut-novel.html	Alex Gilvarrys Debut Novel	The humor in this first novel is nothing to laugh at. Though you&rsquo;re not really supposed to get that until you&rsquo;re nearly done. That&rsquo;s because in the meantime you&rsquo;ll be too busy snickering. &ldquo;From the Memoirs of a Non-&shy;Enemy Combatant,&rdquo; by Alex Gilvarry, tells the story of Boyet Hernandez, a Filipino-&shy;born
http://www.nytimes.com/2012/03/25/books/review/a-not-so-new-genre.html	LETTER; A Not-So-New Genre	To the Editor: Douglas Coupland suggests in his review that Hari Kunzru&rsquo;s &ldquo;Gods Without Men&rdquo; (March 11) belongs to a new literary school he calls &ldquo;Translit,&rdquo; in which time telescopes and spatial differ&shy;ences don&rsquo;t matter. To test how new this school really is, Coupland might consider different cultures&rsquo;
http://www.nytimes.com/2012/03/25/books/review/the-righteous-mind-by-jonathan-haidt.html	The Righteous Mind, by Jonathan Haidt	You&rsquo;re smart. You&rsquo;re liberal. You&rsquo;re well informed. You think conservatives are narrow-minded. You can&rsquo;t understand why working-class Americans vote Republican. You figure they&rsquo;re being duped. You&rsquo;re wrong. This isn&rsquo;t an accusation from the right. It&rsquo;s a friendly warning from Jonathan Haidt, a social
http://www.nytimes.com/2012/03/25/books/review/inside-the-list.html	TBR; Inside the List	APOCALYPSE THEN: The historian Elaine Pagels has been a popular, though polarizing, figure ever since she introduced readers to early competing views of Christianity in her 1979 book &ldquo;The Gnostic Gospels,&rdquo; which won the National Book Award and the National Book Critics Circle Award. That book, her first for a mainstream audience,
http://www.nytimes.com/2012/03/25/books/review/reading-transtromer.html	LETTERS; Reading Transtromer	To the Editor: I can think of nothing less true than David Orr&rsquo;s concluding statement in his discussion of various translations of the Nobel Prize-winning poet Tomas Transtromer (&ldquo;On Poetry: Versions,&rdquo; March 11): &ldquo;We read poetry for entertainment, not nutritional value.&rdquo; Not only is poetry today not being read for
http://www.nytimes.com/2012/03/25/books/review/the-seventh-volume-of-thomas-edisons-papers.html	The Seventh Volume of Thomas Edisons Papers	The tantalizing thing about electricity, that fundamental force that lights our nights and floods our nanocircuits, is that no one has ever been able to say just what it is. Easy enough to see and feel what it does &mdash; even taste it, as schoolboys do when they grab each other&rsquo;s tongues and touch a battery. But when electricity isn&rsquo;t
http://www.nytimes.com/2012/03/25/books/review/editors-choice.html	Editors Choice	FLAGRANT CONDUCT: The Story of Lawrence v. Texas: How a Bedroom Arrest Decriminalized Gay Americans , by Dale Carpenter (Norton, $29.95.) Carpenter stirringly describes the 2003 Supreme Court decision that overturned the Texas sodomy law. THE MAN WITHOUT A FACE: The Unlikely Rise of Vladimir Putin , by Masha Gessen (Riverhead, $27.95.) Clever
http://www.nytimes.com/2012/03/25/books/review/alex-rosenbergs-the-atheists-guide-to-reality.html	ESSAY; Alex Rosenbergs The Atheists Guide to Reality	Unless the pursuit of dreadfulness results in a tie, each year will possess its own worst book. But identifying the winner in this dubious competition poses difficulties. Surely even a well-read literary editor of The New Republic must wonder whether among all those inevitably unturned pages lurks something even more atrocious than his favorite
http://www.nytimes.com/2012/03/25/books/review/up-front.html	Up Front	William Saletan, Slate&rsquo;s national correspondent, has written previously for the Book Review about the rights of embryos, the risks of genetic enhancement and the mysteries of human individuality. This week, assessing &ldquo;The Righteous Mind,&rdquo; by Jonathan Haidt, he approaches a topic of equal magnitude: Can the study of human nature
http://www.nytimes.com/2012/03/25/books/review/hot-pink-stories-by-adam-levin.html	Hot Pink, Stories by Adam Levin	Adam Levin&rsquo;s new story collection, &ldquo;Hot Pink,&rdquo; is about how love &mdash; family love, romantic love, love between friends &mdash; turns us into people we never thought we&rsquo;d become. Today you&rsquo;re one person, tomorrow &mdash; enter love, and all bets are off. You could turn out to be anybody. Levin is especially adept at
http://www.nytimes.com/2012/03/25/books/review/carry-the-one-a-novel-by-carol-anshaw.html	Carry the One, a Novel by Carol Anshaw	A very good book is not only more satisfying, memorable and coherent than its lesser neighbors on the shelves. It&rsquo;s also more relaxing to read. That wary inhalation as you take in the first lines &mdash; Will I believe in these characters? How distracted will I be by implausible dialogue, or forced plotlines? &mdash; lasts a page or two and
http://www.nytimes.com/2012/03/25/books/review/lyndsay-fayes-the-gods-of-gotham-and-more.html	CRIME; Lyndsay Fayes The Gods of Gotham, and More	In 1845, Edgar Allan Poe&rsquo;s poem &ldquo;The Raven&rdquo; appeared in The New York Mirror; the New York Knickerbockers organized themselves into an official baseball club; and the New York City Police Department was established. There&rsquo;s nothing about Poe or the Knicks in Lyndsay Faye&rsquo;s rollicking historical novel, THE GODS OF GOTHAM
http://theater2.nytimes.com/2012/03/24/theater/reviews/cheek-by-jowls-tis-pity-shes-a-whore-at-bam.html	THEATER REVIEW; Cheek by Jowls Tis Pity Shes a Whore at BAM	Cheek by Jowl&rsquo;s production of &ldquo;&rsquo;Tis Pity She&rsquo;s a Whore&rdquo; never seems to get out of bed. This is not to suggest that Declan Donnellan &rsquo;s overheated, modern-dress interpretation of John Ford&rsquo;s notorious 17th-century tragedy, which runs through March 31 at the Brooklyn Academy of Music, is in any way sleepy or
http://www.nytimes.com/2012/03/24/arts/al-ross-new-yorker-cartoonist-is-dead-at-100.html	Al Ross, New Yorker Cartoonist, Is Dead at 100	Al Ross, whose droll cartoons featuring married couples, bar habitu&eacute;s, anthropomorphic animals, philosophizing prisoners, art and publishing world denizens, anachronistic mythological figures and loyal Mets fans appeared in The New Yorker for more than 60 years, died on Thursday in the Bronx. He was 100. His death was confirmed by his son
http://www.nytimes.com/2012/03/24/arts/music/jiri-belohlavek-conducts-prague-philharmonia-in-manhattan.html	MUSIC REVIEW; Jiri Belohlavek Conducts Prague Philharmonia in Manhattan	At times you can believe, or at least hope, that classical music, after decades spent mainly in the splendid isolation of major institutions, is reintegrating itself into the fabric of New York&rsquo;s cultural life. The club scene is thriving, with an emphasis on new music; early-music groups have added salon presentations to their rich activity
http://www.nytimes.com/2012/03/24/arts/music/new-york-philharmonic-led-by-christoph-von-dohnanyi.html	MUSIC REVIEW; New York Philharmonic, Led by Christoph von Dohnanyi	As the many empty seats for the New York Philharmonic&rsquo;s subscription concert at Avery Fisher Hall on Thursday evening clearly showed, conservative audiences often still shun unusual or contemporary repertory. The approximately half-hour Adagio, Fugue and Maenads&rsquo; Dance from Hans Werner Henze&rsquo;s opera &ldquo;The Bassarids&rdquo;
http://www.nytimes.com/2012/03/24/arts/music/moving-orchestras-out-of-sight-maybe-even-out-of-the-theater.html	Moving Orchestras Out of Sight, Maybe Even Out of the Theater	The latest experiment in New York theater is taking place in a tiny, L-shaped third-floor room with water-stained ceilings and dirty gray carpeting that served for decades as a dumping ground for old props. At 8:05 p.m. on a recent Saturday, seven musicians, squeezed nearly knee to knee there in the Lucille Lortel Theater, struck the opening chords
http://www.nytimes.com/2012/03/24/arts/music/one-direction-and-the-wanted-boy-bands-return.html	One Direction and the Wanted: Boy Bands Return	When the boy band One Direction this week became the first British group to top the Billboard 200 chart with its debut album &mdash; a feat not even the Beatles or Coldplay could pull off &mdash; many music fans caught onto a trend that tech-savvy teenage girls have known about for months: Boy bands are hot again. Not only did One Direction sell
http://tv.nytimes.com/2012/03/24/arts/television/ball-boys-on-abc-sports-memorabilia-store-close-up.html	TELEVISION REVIEW | 'BALL BOYS'; Ball Boys on ABC: Sports Memorabilia Store Close-Up	Same formula, much better result. In January the Discovery Channel introduced &ldquo;All Star Dealers,&rdquo; a reality show about sports memorabilia that seemed not to have a clue how to make good use of its seemingly television-ready subject matter. On Saturday ABC turns the identical ingredients &mdash; family-owned shop, wide array of
http://www.nytimes.com/2012/03/24/arts/design/the-natural-history-museum-of-utah-in-salt-lake-city.html	MUSEUM REVIEW; The Natural History Museum of Utah in Salt Lake City	SALT LAKE CITY &mdash; All museums are temples of sorts, monuments to collectors or cultures, declarations of identity, gathering places for tribute. But museums of natural history have an even more distinctive stature. Their focus is not human history, measured in centuries, but natural history, measured in eons. And their subject is not a
http://www.nytimes.com/2012/03/24/arts/dance/molly-shanahans-troupe-at-the-joyce-soho.html	DANCE REVIEW; Molly Shanahans Troupe at the Joyce SoHo	&ldquo;Sharks Before Drowning,&rdquo; a dance by Molly Shanahan, opens and closes with the not-so-subtle sound &mdash; given the title &mdash; of lapping water. At the start, three dancers stand upstage, their outlines traced in shadow on the back wall. Inching forward, they assume the stances of nightclub singers, with gestures that include
http://www.nytimes.com/2012/03/24/arts/dance/cage-and-cunningham-at-the-baryshnikov-arts-center.html	DANCE REVIEW; Cage and Cunningham at the Baryshnikov Arts Center	It is 100 years since the composer John Cage was born, 20 since he died, and 70 since he began an enduring relationship, both artistic and personal, with the dancer-choreographer Merce Cunningham. In the years following Cage&rsquo;s death, Cunningham (who died in 2009) made two new pieces that were accompanied by Cage music; he also made a few
http://www.nytimes.com/2012/03/24/arts/dance/kyle-abraham-samantha-speis-and-marjani-forte-at-danspace.html	DANCE REVIEW; Kyle Abraham, Samantha Speis and Marjani Fort at Danspace	Since early February, Danspace Project has played host to the choreographer Ishmael Houston-Jones as a curator, with his revisiting of &ldquo;Parallels,&rdquo; the thoughtful and thought-provoking program he created 30 years ago to interrogate ideas surrounding black dance. The ghost of the 1982 &ldquo;Parallels&rdquo; has been marvelously present
http://www.nytimes.com/2012/03/23/theater/theater-listings-march-23-29.html	Theater Listings: March 23-29	Theater Approximate running times are in parentheses. Theaters are in Manhattan unless otherwise noted. Full reviews of current productions, additional listings, showtimes and ticket information are at nytimes.com/theater ; a searchable guide to theater events is at nytimes.com/events . Previews and Openings &lsquo;Clybourne Park&rsquo; (previews
http://www.nytimes.com/2012/03/23/theater/time-out-new-york-lounge-at-new-world-stages.html	WEEKEND MISER; Time Out New York Lounge at New World Stages	There is a latent performer in every New Yorker: a burgeoning jazz singer, a part-time musician, a student of improvisation. Perhaps that&rsquo;s part of what attracted us to the bright lights and big stages of this city in the first place. Haven&rsquo;t we all been caught singing some classic Queen or &ldquo;Jesus Christ Superstar&rdquo; on the
http://theater2.nytimes.com/2012/03/23/theater/reviews/pearl-theaters-moon-for-the-misbegotten-at-city-center.html	THEATER REVIEW; Pearl Theaters Moon for the Misbegotten, at City Center	The ravaged James Tyrone on display at City Center Stage II in the Pearl Theater Company&rsquo;s sure-footed revival of &ldquo;A Moon for the Misbegotten,&rdquo; as played by Andrew May, has got a certain quality. He&rsquo;s downright ... unexceptional. This may sound like a criticism. It&rsquo;s not. It actually signals a vote of confidence in the
http://theater2.nytimes.com/2012/03/23/theater/reviews/jesus-christ-superstar-at-the-neil-simon-theater.html	THEATER REVIEW; Jesus Christ Superstar at the Neil Simon Theater	Spoiler alert! Oh, just kidding. It will surely come as a surprise to no one that the title character in &ldquo;Jesus Christ Superstar&rdquo; does not come to a happy end, drifting blissfully into old age and obscurity on the sands of Judea. His gruesome death is depicted with unusually lavish flair in the director Des McAnuff &rsquo;s flashy
http://movies.nytimes.com/2012/03/23/movies/444-last-day-on-earth-with-willem-dafoe.html	MOVIE REVIEW; 4:44 Last Day on Earth, With Willem Dafoe	&ldquo;Live every day as if it were your last&rdquo; is a piece of corny wisdom I never quite understood until Abel Ferrara &rsquo;s new film explored an obvious corollary: Your last day &mdash; or, as it happens, the whole planet&rsquo;s last day &mdash; will be just like every other one. Mr. Ferrara makes this point with ingenuity and
http://movies.nytimes.com/2012/03/23/movies/the-hunger-games-movie-adapts-the-suzanne-collins-novel.html	MOVIE REVIEW; The Hunger Games, Based on the Suzanne Collins Novel	There&rsquo;s a short anxious scene in the new film &ldquo;The Hunger Games&rdquo; when its 16-year-old heroine, Katniss Everdeen ( Jennifer Lawrence ), races through a deep, dark forest; falls down a hill; and rolls and rolls, only to rise up and thrust herself again into the unknown. Katniss, the lethally tough linchpin from Suzanne
http://movies.nytimes.com/2012/03/23/movies/musical-chairs-directed-by-susan-seidelman.html	MOVIE REVIEW; Musical Chairs, Directed by Susan Seidelman	Tempting as it is to believe that no disability is insurmountable when you have a slavish Latin lover by your side, it will take a better film than &ldquo;Musical Chairs&rdquo; to convince us. Pairing Mia (Leah Pipes), an Upper East Side ballroom dancer, with Armando (E. J. Bonilla), a lithe Puerto Rican striver from the Bronx, this mawkish rom-com
http://movies.nytimes.com/2012/03/23/movies/an-encounter-with-simone-weil-by-julia-haslett.html	MOVIE REVIEW; An Encounter With Simone Weil, by Julia Haslett	As the title of Julia Haslett&rsquo;s unsatisfying documentary suggests, &ldquo;An Encounter With Simone Weil&rdquo; is as much about Ms. Haslett as it is about Weil, the French philosopher, mystic, teacher, labor sympathizer and, briefly, worker in a Renault factory. Weil&rsquo;s statement that &ldquo;attention is the rarest and purest form of
http://movies.nytimes.com/2012/03/23/movies/losing-control-a-comedy-by-valerie-weiss.html	MOVIE REVIEW; Losing Control, a Comedy by Valerie Weiss	More of a stridently insistent pitch than a fully engaging movie, &ldquo;Losing Control&rdquo; centers on a young scientist who gets the engagement jitters and decides to test whether there are other fish in the sea. Armed with a performance chart and the oblivious belief that her China-bound boyfriend will stand by and wait, Samantha (Miranda
http://movies.nytimes.com/2012/03/23/movies/come-on-eileen-a-debut-feature-by-finola-geraghty.html	MOVIE REVIEW; Come On Eileen, a Debut Feature by Finola Geraghty	There is something appealingly messy about &ldquo;Come On Eileen,&rdquo; the first feature from Finola Geraghty and one of the few to face alcoholism from a female point of view &mdash; and a middle-aged one at that. Unlike Meg Ryan&rsquo;s sloshed housewife in &ldquo;When a Man Loves a Woman,&rdquo; whose adorable inebriation prompted us to wonder
http://www.nytimes.com/2012/03/23/movies/movie-listings-for-march-23-29.html	Movie Listings for March 23-29	Movies Ratings and running times are in parentheses; foreign films have English subtitles. Full reviews of all current releases: nytimes.com/movies . &lsquo;Act of Valor&rsquo; (R, 1:41) Grafting actual Navy SEALs &mdash; and live ammunition &mdash; onto a concocted narrative, Mike McCoy and Scott Waugh create a pumped-up recruitment commercial
http://movies.nytimes.com/2012/03/23/movies/the-deep-blue-sea-directed-by-terence-davies.html	MOVIE REVIEW; The Deep Blue Sea, Directed by Terence Davies	&ldquo;I thought, I know what this one is about,&rdquo; Terence Davies said at a recent screening of his new film, &ldquo;The Deep Blue Sea,&rdquo; adapted from a play by Terence Rattigan . He was explaining why, when he was invited by the Rattigan Trust to film one of that playwright&rsquo;s works, he had chosen this 1952 tale of adultery and
http://movies.nytimes.com/2012/03/23/movies/the-trouble-with-bliss-is-a-number-of-things.html	MOVIE REVIEW; The Trouble With Bliss Is a Number of Things	The Lower East Side of Manhattan depicted in &ldquo;The Trouble With Bliss&rdquo; is neither the hip, bohemian enclave nor the emerging yuppie frontier of popular imagination. It is more like a zanier downscale version of the Upper West Side of &ldquo;Seinfeld,&rdquo; itself an anachronism, given the area&rsquo;s real estate boom. Here, Morris
http://movies.nytimes.com/2012/03/23/movies/the-raid-redemption-directed-by-gareth-huw-evans.html	MOVIE REVIEW; The Raid: Redemption, Directed by Gareth Huw Evans	If it&rsquo;s not obvious from all the bashing, smashing and machete-ing in the frenetically violent &ldquo;The Raid: Redemption&rdquo; where the redemptive part kicks in, there&rsquo;s a reason. As it happens, the title of this Indonesian action flick was changed because &ldquo;The Raid&rdquo; alone wasn&rsquo;t available in the United States.
http://movies.nytimes.com/2012/03/23/movies/october-baby-with-jasmine-guy-and-john-schneider.html	MOVIE REVIEW; October Baby, With Jasmine Guy and John Schneider	More slickly packaged than most faith-based fare, &ldquo;October Baby&rdquo; gussies up its anti-abortion message with gauzy cinematography and more emo music than an entire season of &ldquo;Grey&rsquo;s Anatomy.&rdquo; But not even a dewy heroine and a youth-friendly vibe can disguise the essential ugliness at its core: like the bloodied placards
http://movies.nytimes.com/2012/03/23/movies/all-in-the-poker-movie-by-douglas-tirola.html	MOVIE REVIEW; All In: The Poker Movie, by Douglas Tirola	&ldquo;All In: The Poker Movie&rdquo; needs one more word in its title, in the interest of accuracy. It ought to be &ldquo;All In: The Poker Propaganda Movie.&rdquo; This documentary by Douglas Tirola serves up an abundance of professional players and celebrities like Matt Damon who proclaim the beauties of the game and trace its rapid rise from
http://www.nytimes.com/2012/03/23/arts/spare-times-for-children-march-23-29.html	Spare Times: For Children, March 23-29	&lsquo;The Neverending Story&rsquo; A centaur, a werewolf, a dragon, a giant turtle, two sphinxes, a mammoth spider and enough new mythological species to populate a second Middle-earth: those characters would make many playwrights hesitate before trying to adapt the German author Michael Ende &rsquo;s 1979 novel, &ldquo;The Neverending
http://www.nytimes.com/2012/03/23/arts/shopping-at-vince-sleeping-at-dream-downtown.html	THE OUT OF TOWNER; Shopping at Vince, Sleeping at Dream Downtown	DARKNESS fell on a brisk Saturday night, and droves of the young and the raucous flooded the entrance and lobby of the Dream Downtown hotel in Chelsea. It happened to be my hotel for this stay, since I&rsquo;d gotten a killer deal on the Internet. &ldquo;Good lord,&rdquo; said Pat, a New York friend, eyeing the eager faces, the stilettos, the sheer
