http://www.nytimes.com/2012/03/25/world/asia/obama-to-visit-troops-at-korean-dmz.html	Obama to Visit Troops at Korean DMZ	PANMUNJOM, South Korea &mdash; President Obama landed here shortly after dawn on Sunday for a three-day visit during which he will promote efforts to secure the world&rsquo;s nuclear stockpiles and get a firsthand look at one of the world&rsquo;s most unpredictable nuclear states, North Korea . After landing at Osan Air Base, south of Seoul, Mr.
http://www.nytimes.com/2012/03/25/world/asia/china-attacks-dalai-lama-in-online-burst.html	China Attacks Dalai Lama in Online Burst	BEIJING &mdash; As the Chinese government&rsquo;s relationship with the Dalai Lama , the exiled Tibetan spiritual leader, has gone from bad to worse over the years, Beijing&rsquo;s propaganda machine has churned out increasingly florid descriptions of him. He has been called a &ldquo;jackal,&rdquo; a &ldquo;wolf in sheep&rsquo;s clothing&rdquo;
http://www.nytimes.com/2012/03/25/world/asia/north-korean-meeting-likely-to-empower-kim-jong-un.html	North Korean Meeting Likely to Expand Power of Kim Jong-un	SEOUL, South Korea &mdash; North Korea said Saturday that its Parliament would convene on April 13 for a session that should give the country&rsquo;s new leader, Kim Jong-un , an opportunity to further consolidate his grip on power. The parliamentary body, the Supreme People&rsquo;s Assembly, rubber-stamps official decisions and elects the chairman
http://www.nytimes.com/2012/03/25/world/asia/lincoln-hall-australian-mountaineer-dies-at-56.html	Lincoln Hall, Australian Mountaineer, Dies at 56	Lincoln Hall, an Australian mountaineer who in May 2006 was rescued on Mount Everest after being left for dead and surviving a night alone at more than 28,000 feet, died on Tuesday in Sydney. He was 56. His death was announced on the Web site of the Australian Himalayan Foundation , which supports improvements in education, health care and
http://www.nytimes.com/2012/03/25/world/europe/monti-braces-for-fight-over-italy-labor-laws.html	Mario Monti Braces for a Fight Over Labor Law Changes in Italy	ROME &mdash; In his effort to turn around the Italian economy, and Italy &rsquo;s deeply ingrained workplace culture, Prime Minister Mario Monti is gearing up for a struggle in Parliament over his proposal to change Italian labor laws. After failing to reach an agreement with labor unions and business leaders in traditional three-way talks, Mr.
http://www.nytimes.com/2012/03/25/world/europe/the-euro-crisis-is-hurting-cultural-groups.html	The Euro Crisis Is Hurting Cultural Groups	European governments are cutting their support for culture, and American arts lovers are starting to feel the results. In Italy, the world-famous opera house La Scala faces a $9 million shortfall because of reductions in subsidies. In the Netherlands , government financing for arts programs has been cut by 25 percent. Portugal has abolished its
http://www.nytimes.com/2012/03/25/world/europe/15-rebel-kurds-all-women-killed-in-turkey.html	15 Rebel Kurds, All Women, Killed in Turkey	DIYARBAKIR, Turkey (Agence France-Presse) &mdash; Fifteen rebel Kurds, all of them women, were killed in clashes with Turkish security forces in southeastern Turkey on Saturday, the Interior Ministry said. A ministry statement carried by the official Anatolia news agency said that the fighting took place in a rural area of Bitlis Province, where
http://www.nytimes.com/2012/03/25/world/europe/russian-show-besmirching-protesters-stirs-outrage.html	Russian Show Besmirching Protesters Stirs Outrage	MOSCOW &mdash; &ldquo;Anatomy of a Protest,&rdquo; a pseudodocumentary broadcast this month on Russia &rsquo;s NTV television station, had the familiar earmarks of a hatchet job against opponents of the Kremlin &mdash; a darkly insinuating voice-over, accusations of shocking treachery and blurry surveillance film acquired from law enforcement
http://www.nytimes.com/2012/03/25/world/americas/paraguays-chaco-forest-being-cleared-by-ranchers.html	Paraguays Chaco Forest Being Cleared by Ranchers	FILADELFIA, Paraguay &mdash; The Chaco thorn forest, a domain with 118-degree temperatures so forbidding that Paraguayans call it their &ldquo;green hell,&rdquo; covers an expanse about the size of Poland. Hunter-gatherers still live in its vast mazes of quebracho trees. But while the Chaco forest has remained hostile to most human endeavors for
http://www.nytimes.com/2012/03/25/world/americas/homicides-in-el-salvador-drop-and-questions-arise.html	Homicides in El Salvador Drop, and Questions Arise	MEXICO CITY &mdash; Suddenly, killings have plummeted in El Salvador , one of the most violent countries in Central America and a source of growing worry over gangs and organized crime. But the possibility that the reduction in violence resulted from a secret deal between the government and gang leaders to halt killings in exchange for better
http://www.nytimes.com/2012/03/25/world/americas/abuse-case-clouds-popes-visit.html	Sexual Abuse Case Clouds The Popes Visit to Mexico	LE&Oacute;N, Mexico &mdash; The shadow of the disgraced Mexican founder of a powerful religious order darkened the visit of Pope Benedict XVI here this weekend, as former victims and authors organized news conferences to call attention to the church&rsquo;s failure to combat what they called a systemic culture of sexual abuse. In the past week, two
http://www.nytimes.com/2012/03/25/world/americas/lost-in-japans-tsunami-boat-spotted-off-british-columbia.html	Lost in Japans Tsunami, Boat Spotted Off British Columbia	VANCOUVER, British Columbia (AP) &mdash; A large fishing vessel swept away by the tsunami that devastated Japan last year has been spotted adrift off British Columbia in western Canada. Jeff Olsson of Victoria&rsquo;s Joint Rescue Coordination Center said an airplane contracted by the government spotted the 50-foot-long vessel recently about 160
http://www.nytimes.com/2012/03/25/world/americas/in-pope-benedict-xvis-mexico-visit-pastoral-is-political.html	NEWS ANALYSIS; In Pope Benedict XVIs Mexico Visit, Pastoral is Political	LE&Oacute;N, Mexico &mdash; Pope Benedict XVI met with President Felipe Calder&oacute;n on Saturday evening in what was described by the Vatican as a courtesy visit in the middle of a purely pastoral trip to Mexico and Cuba . But his comments beforehand, about violence in Mexico and communism in Cuba, made it clear that the pope did not intend to
http://www.nytimes.com/2012/03/25/world/middleeast/as-the-displaced-return-to-iraq-new-tensions-arise.html	As the Displaced Return to Iraq, New Tensions Arise	BAGHDAD &mdash; Even after death squads began killing his neighbors, after corpses appeared in the streets around his home and his family fled in fear, Walid al-Bahadli still believed in his once affluent and diverse neighborhood of Al Adel. A Shiite Muslim, he had grown up there during the 1960s, when Sunnis and Shiites lived side by side in
http://www.nytimes.com/2012/03/25/world/middleeast/syria-reportedly-continues-drive-to-retake-rebel-strongholds.html	Syria Reportedly Continues Drive to Retake Rebel Strongholds	BEIRUT, Lebanon &mdash; Syrian troops continued their drive on Saturday to retake rebel strongholds, even as there were indications that diplomatic efforts to end the violence could still prove elusive just days after Western officials had claimed a breakthrough. Those officials had been encouraged by a United Nations vote last week in which Russia
http://www.nytimes.com/2012/03/25/world/africa/mali-coup-leaders-struggle-to-assert-control.html	Mali Coup Leaders Struggle to Assert Control	DAKAR, Senegal &mdash; Residents of Bamako, the capital of Mali , waited in tension and uncertainty on Saturday for the outcome of a military coup d&rsquo;&eacute;tat that overthrew the country&rsquo;s elected government last week, ending more than 20 years of democracy in the nation. Regional analysts and residents said little appeared to be
http://www.nytimes.com/2012/03/24/world/asia/north-korea-and-iran-will-dominate-nuclear-summit-in-seoul.html	Fears About North Korea and Iran Will Dominate Nuclear Summit Meeting in Seoul	SEOUL, South Korea &mdash; President Obama will join the leaders of more than 50 countries here next week for a nuclear security summit meeting, where fears about two rogue states, North Korea and Iran , will loom over a gathering ostensibly about the perils of nuclear terrorism. Mr. Obama, administration officials said, is likely to urge China to
http://www.nytimes.com/2012/03/24/world/asia/kimimaro-puts-a-smile-on-japans-aging-faces.html	THE SATURDAY PROFILE; Kimimaro Puts a Smile on Japans Aging Faces	KOBE, Japan AT 61 years old, Yoshihiro Kariya displays the energy and flamboyance of someone half his age, delivering rapid-fire jokes as he paces the stage in a red tailcoat, his hair pulled back in a ponytail. Mr. Kariya&rsquo;s hourlong stand-up routine is a relentless barrage of humorous, often off-color barbs aimed at his audience, mostly
http://www.nytimes.com/2012/03/24/world/asia/pakistan-taliban-attack-rivals.html	WORLD BRIEFING | ASIA; Pakistan: Taliban Attack Rivals	A Taliban suicide bomber attacked the headquarters of a rival group on Friday in northwest Pakistan , killing at least five fighters in the second such bombing this month, militants and a government official said. The bombing killed at least five members of Lashkar-e-Islam, said Bakhtiyar Khan, an administrator in the Khyber tribal region where the
http://www.nytimes.com/2012/03/24/world/asia/marina-salye-a-russian-politician-who-tried-to-prosecute-putin-dies-at-77.html	Marina Salye, a Russian Politician Who Tried to Prosecute Putin, Dies at 77	MOSCOW &mdash; Marina Salye, a Russian politician and former Soviet dissident who in the early 1990s led a thwarted inquiry into corruption in the office of Vladimir V. Putin , then a little-known deputy to the mayor of St. Petersburg, died on Wednesday in Ozero, Russia . She was 77. The cause was a heart attack, said a friend and colleague,
http://www.nytimes.com/2012/03/24/world/asia/china-moves-to-stop-transplants-of-organs-after-executions.html	China Moves to Stop Transplants of Organs After Executions	HONG KONG &mdash; China said on Friday that within three to five years it planned to end the practice of transplanting organs from executed prisoners, a step that would address what for decades has been one of the country&rsquo;s most criticized human rights issues. A wide range of official news media outlets ran apparently coordinated articles
http://www.nytimes.com/2012/03/24/world/europe/russia-police-begin-investigation-of-a-restyled-political-activist.html	WORLD BRIEFING | EUROPE; Russia: Police Begin Investigation of a Restyled Political Activist	The Moscow police on Friday opened a criminal case against Kseniya Sobchak, a television star, after her altercation with a journalist this month. Ms. Sobchak is accused of destroying the journalist&rsquo;s camera and taking a flash drive, a police spokesman said. Ms. Sobchak, whose family is close to Prime Minister Vladimir V. Putin , made waves
http://www.nytimes.com/2012/03/24/world/europe/andalusia-looks-ready-to-overturn-socialist-power.html	Andalusia Looks Ready to Overturn Socialist Power	MADRID &mdash; The governing Popular Party of Prime Minister Mariano Rajoy seemed poised to extend its control over Spain on Sunday, when voters in Andalusia, the country&rsquo;s most populated region, were expected to overturn three decades of Socialist Party dominance. A victory by the conservatives, who surged to power in November on a tide of
http://www.nytimes.com/2012/03/24/world/europe/suspect-mohammed-merah-called-french-school-attack-improvised-spy-chief-says.html	Suspect Called French School Attack Improvised, Spy Chief Says	TOULOUSE, France &mdash; The director of a French intelligence service said Friday that the confessed killer of seven who was slain after a 33-hour standoff with security services had &ldquo;improvised&rdquo; his attack on a Jewish school after failing to find a soldier to kill the same morning. The suspect, Mohammed Merah , said that he killed
http://www.nytimes.com/2012/03/24/world/europe/marina-salye-a-russian-politician-who-tried-to-prosecute-putin-dies-at-77.html	Marina Salye, a Russian Politician Who Tried to Prosecute Putin, Dies at 77	MOSCOW &mdash; Marina Salye, a Russian politician and former Soviet dissident who in the early 1990s led a thwarted inquiry into corruption in the office of Vladimir V. Putin , then a little-known deputy to the mayor of St. Petersburg, died on Wednesday in Ozero, Russia . She was 77. The cause was a heart attack, said a friend and colleague,
http://www.nytimes.com/2012/03/24/world/europe/strife-drives-asylum-applications.html	WORLD BRIEFING | EUROPE; Strife Drives Asylum Applications	Asylum seekers from Middle Eastern and West African countries experiencing civil strife surged into Europe last year, Eurostat, the European Union &rsquo;s statistics agency, said Friday. The agency said asylum applications from Tunisians rose by 92.5 percent to 6,330 last year, and applications from Libyans increased by 76 percent to 2,900. Syrian
http://www.nytimes.com/2012/03/24/world/europe/after-unity-over-a-rampage-in-france-politics-drives-in-wedges.html	After Unity Over a Rampage in France, Politics Drives In Wedges	TOULOUSE, France &mdash; Shock and solidarity gave way to political recrimination and criticism here on Friday, one day after the police killed a 23-year-old self-proclaimed jihadist, as government officials were put on the defensive about whether intelligence failures cost his seven victims their lives. With the first round of the presidential
http://www.nytimes.com/2012/03/24/world/europe/russia-eases-law-on-political-parties.html	Russia to Ease Law on Political Parties	MOSCOW &mdash; Responding to the outcry over disputed parliamentary elections in December and the huge street protests in Moscow that followed, Russian lawmakers on Friday unanimously approved legislation to make it easier to form and maintain new political parties. But some critics said the legislation goes too far, making the registration of
http://www.nytimes.com/2012/03/24/world/americas/pope-benedict-takes-aim-at-violence-in-mexico-and-marxism-in-cuba.html	Pope, Arriving in Mexico, Criticizes the Drug Violence There	SILAO, Mexico &mdash; Pope Benedict XVI landed here Friday, starting his first trip to Spanish-speaking Latin America with a warm greeting from Mexico&rsquo;s president, Felipe Calder&oacute;n, and thousands of Roman Catholics from all over Mexico who waved flags, shouted and cheered at the mere sound of his approach. Addressing a crowd that had
http://www.nytimes.com/2012/03/24/world/americas/coppelia-popular-cuban-ice-cream-headed-to-venezuela.html	Cuban Ice Cream Headed to Venezuela	CARACAS, Venezuela &mdash; Venezuela sends Cuba oil. Now Cuba will send Venezuela ice cream. The government of President Hugo Ch&aacute;vez announced on Friday an agreement with Cuba to create a factory here to produce Coppelia ice cream, a brand famous in Cuba for its tropical flavors, including mango, pineapple and guava. For years Venezuela has
http://www.nytimes.com/2012/03/24/world/americas/argentina-report-on-1982-war-with-britain-is-declassified.html	WORLD BRIEFING | THE AMERICAS; Argentina: Report on 1982 War With Britain Is Declassified	The government has finally made public a critical report of the mistakes made by its military dictatorship in its war against Britain to recover the Falkland Islands in 1982. The so-called Rattenbach report was so critical of the military junta that Argentina &rsquo;s last dictator ordered it kept secret for 50 years. President Cristina
http://www.nytimes.com/2012/03/24/world/middleeast/egypt-soccer-clashes-erupt.html	WORLD BRIEFING | MIDDLE EAST; Egypt: Soccer Clashes Erupt	One person was shot dead and 18 were injured Friday in clashes between security forces and angry soccer fans in the city of Port Said, after the city&rsquo;s team, El Masry, was banned for two seasons following Egypt&rsquo;s deadliest stadium riot last month, a medical source said. The Egyptian Football Association banned El Masry after its fans
http://www.nytimes.com/2012/03/24/world/middleeast/once-imperiled-united-states-aid-to-egypt-is-restored.html	U.S. Restores Aid to Egypt in Move Favoring American Industry	WASHINGTON &mdash; An intense debate within the Obama administration over resuming military assistance to Egypt , which in the end was approved Friday by Secretary of State Hillary Rodham Clinton, turned in part on a question that had nothing to do with democratic progress in Egypt but rather with American jobs at home. A delay or a cut in $1.3
http://www.nytimes.com/2012/03/24/world/middleeast/israeli-officials-denounce-move-by-united-nations-human-rights-council-to-investigate-settlements-affect-on-palestinian-rights.html	Israeli Officials Denounce Move by U.N. Rights Council	JERUSALEM &mdash; Israeli officials on Friday rejected any prospect of cooperation with an inquiry called for a day earlier by the United Nations Human Rights Council into how Israeli settlements affect the rights of Palestinians . Israeli officials here called the council resolution seeking the inquiry a new source of friction between Israel and
http://www.nytimes.com/2012/03/24/world/middleeast/egypts-election-victors-seek-shift-by-hamas-to-press-israel.html	Egypts Election Victors Seek Shift by Hamas to Press Israel	CAIRO &mdash; As it prepares to take power in Egypt , the Muslim Brotherhood is overhauling its relations with the two main Palestinian factions in an effort to put new pressure on Israel for an independent Palestinian state. Officials of the Brotherhood, Egypt&rsquo;s dominant Islamist movement, are pressing its militant Palestinian offshoot,
http://www.nytimes.com/2012/03/24/world/middleeast/iraq-17-prisoners-escape-in-kirkuk.html	WORLD BRIEFING | MIDDLE EAST; Iraq: 17 Prisoners Escape in Kirkuk	Seventeen detainees have broken out of prison in Kirkuk, an Iraqi police official said Friday. The official, Brig. Gen. Sarhat Qadir, said that 10 of those who escaped from the Interior Ministry detention center were affiliated with Al Qaeda . General Qadir said the detainees escaped at dawn from a small window using rope made of blankets. World
http://www.nytimes.com/2012/03/24/world/middleeast/eu-places-travel-ban-on-assads-wife.html	Clans and Villages Flee Syria, Investigators Say	A United Nations commission on rights abuses in the Syria conflict offered grim new details on Friday of the government&rsquo;s repression, including the uprooting of extended clans and villages forced to flee into neighboring countries by security forces bent on crushing armed resistance. The three-member commission, which released its first
http://www.nytimes.com/2012/03/24/world/africa/abdullahi-yusuf-ahmed-ex-strongman-of-somalia-dies-at-77.html	Abdullahi Yusuf Ahmed, Ex-Strongman of Somalia, Dies at 77	MOGADISHU, Somalia &mdash; Abdullahi Yusuf Ahmed , a cantankerous former warlord who led Somalia&rsquo;s beleaguered transitional government as president from 2004 to 2008 and was forced to resign as the country sank deeper into chaos, died on Friday in Abu Dhabi. He was 77. The cause was complications of pneumonia, his family said. Mr. Yusuf, who
http://www.nytimes.com/2012/03/24/world/africa/somalia-european-union-expands-range-of-its-anti-piracy-mission.html	WORLD BRIEFING | AFRICA; Somalia: European Union Expands Range of Its Anti-Piracy Mission	The European Union will expand its seagoing anti-piracy mission to include the Somali coast itself and waterways inside the country, the organization said Friday. European officials said the new tactics could include using warships or helicopters to strike pirate boats moored along the shoreline, as well as land vehicles used by the pirates . World
http://www.nytimes.com/2012/03/24/world/africa/african-union-to-make-push-against-rebels.html	African Union to Make Push Against Lords Resistance Army Rebels	KAMPALA, Uganda &mdash; The African Union announced Friday that it would launch a new regional military operation against the Lord&rsquo;s Resistance Army , the vicious Ugandan rebel group that has been terrorizing parts of central Africa for more than 20 years. The operation, which aims to bring together 5,000 troops from four African countries
http://www.nytimes.com/2012/03/24/world/africa/in-mali-coup-leaders-seem-to-have-uncertain-grasp-on-power.html	In Mali, Coup Leaders Seem to Have Uncertain Grasp on Power	DAKAR, Senegal &mdash; Mali &rsquo;s military coup leaders struggled on three fronts Friday, as international condemnation mounted, an insurrection by nomadic tribesmen in the north gained ground and the junta was forced to condemn looting by its own troops in the capital, Bamako. A day after overthrowing the country&rsquo;s elected president and
http://www.nytimes.com/2012/03/24/world/africa/nigeria-villages-sue-shell-oil.html	WORLD BRIEFING | AFRICA; Nigeria: Villages Sue Shell Oil	A group of 35 Nigerian villages sued Royal Dutch Shell on Friday in a British court, claiming that the company&rsquo;s slow response to two spills in 2008 left their delta region soaked in crude oil that destroyed the environment and their livelihoods. Shell denied the accusations and said the spills represented only a fraction of the damage done
http://www.nytimes.com/2012/03/23/world/us-intelligence-report-warns-of-global-water-tensions.html	U.S. Intelligence Report Predicts Tensions on Water	WASHINGTON &mdash; The American intelligence community warned in a report released Thursday that problems with water could destabilize countries in North Africa, the Middle East and South Asia over the next decade. Increasing demand and competition caused by the world&rsquo;s rising population and scarcities created by climate change and poor
http://www.nytimes.com/2012/03/23/world/asia/7-year-manhunt-ends-in-rural-australia.html	7-Year Manhunt Ends in Rural Australia	SYDNEY &mdash; A police raid in an isolated stretch of the Australian outback early Thursday morning led to the capture of one of the country&rsquo;s most wanted men, a murder suspect who had evaded arrest for nearly seven years by hiding out and living rough in some of the region&rsquo;s most inhospitable land. Malcolm John Naden, 38, wanted in
http://www.nytimes.com/2012/03/23/world/asia/general-john-allen-testifies-on-afghan-troop-strength.html	General Allen Testifies on Afghan Troop Strength	WASHINGTON &mdash; The senior allied commander in Afghanistan suggested on Thursday that he might not advocate any further drawdown of the American force in Afghanistan going into 2013 once the so-called surge forces ordered by President Obama leave this fall. In testimony before the Senate Armed Services Committee, the commander, Gen. John R.
http://www.nytimes.com/2012/03/23/world/asia/rights-body-passes-measure-on-sri-lanka.html	U.N. Rights Council Passes Sri Lanka Resolution	GENEVA &mdash; The United Nations Human Rights Council passed an American-backed resolution on Thursday pressing the Sri Lankan government to investigate the deaths of tens of thousands of civilians in the final stages of the civil war with the Tamil Tigers . The vote, 24 to 15 with eight abstentions, followed an exhaustive campaign by Sri Lanka to
http://www.nytimes.com/2012/03/23/world/asia/in-self-immolations-signs-of-new-turmoil-in-tibet.html	In Self-Immolations by Tibetans, Signs of New Turmoil	MAQU, China &mdash; Like many children of Tibetan nomads, Tsering Kyi started school relatively late, at age 10, but by all accounts she made up for lost time by studying with zeal. &ldquo;Even when she was out at pasture with her parents&rsquo; flock, there was always a book in her hand,&rdquo; a cousin said. That passion for learning apparently
http://www.nytimes.com/2012/03/23/world/asia/chinese-lawyers-chafe-at-new-oath-to-communist-party.html	Chinese Lawyers Chafe at New Oath to Communist Party	BEIJING &mdash; China &rsquo;s Justice Ministry has issued a requirement that new lawyers and those reapplying for licenses swear an oath of loyalty to the Communist Party, another step in a campaign to rein in lawyers who continue to challenge the political and legal systems by which the party maintains power. The Justice Ministry posted the oath
http://www.nytimes.com/2012/03/23/world/asia/china-vietnamese-fishermen-detained.html	WORLD BRIEFING | ASIA; China: Vietnamese Fishermen Detained	China has detained 21 Vietnamese fishermen in the South China Sea, according to reports on Thursday that cited Vietnamese officials. An official from Quang Ngai Province, where the fishermen are from, told The Associated Press that they were detained on March 3 near the Paracel Islands, which are controlled by China&rsquo;s military. Vietnam claims
http://www.nytimes.com/2012/03/23/world/europe/mohammed-merah-toulouse-shooting-suspect-french-police-standoff.html	French Slaying Suspect Dead After Police Raid Hideout	TOULOUSE, France &mdash; Mohammed Merah , a 23-year-old former garage mechanic who claimed responsibility for the brutal slayings of four men and three children, was shot dead on Thursday when security forces stormed the apartment where he had barricaded himself for more than 30 hours. The death of Mr. Merah brought a violent end to a series of
http://www.nytimes.com/2012/03/23/world/europe/crisis-in-toulouse-alters-french-presidential-campaign.html	Crisis in Toulouse Alters French Presidential Campaign	PARIS &mdash; With the candidate of the National Front, Marine Le Pen, calling for a &ldquo;war on these fundamentalist political religious groups who are killing our children,&rdquo; it was easy for President Nicolas Sarkozy to take the high road in the sharp political reaction to the terrorist acts of Mohammed Merah , who was killed by the police
http://www.nytimes.com/2012/03/23/world/europe/portugal-strike-disrupts-transportation.html	WORLD BRIEFING | EUROPE; Portugal: Strike Disrupts Transportation	The Lisbon subway and some of Portugal &rsquo;s major rail and ferry routes were shut down Thursday as workers staged a strike to protest labor law changes and austerity cuts. The strike crippled parts of the transport network, but its impact was limited because a major union did not take part. The one-day strike was called by the largest labor
http://www.nytimes.com/2012/03/23/world/europe/15-year-inquiry-finds-corruption-widespread-in-irish-politics.html	Irish Inquiry Faults Bertie Ahern and Finds Corruption	DUBLIN &mdash; After 15 years of hearings, a tribunal in Ireland has concluded that &ldquo;corruption affected every level of Irish political life&rdquo; and that a former prime minister, Bertie Ahern , had failed to tell the truth about more than $275,000 he received while in office. But the tribunal said it could not conclude that Mr. Ahern had
http://www.nytimes.com/2012/03/23/world/americas/malia-obamas-class-trip-delights-mexico-tourism-officials.html	Malia Obamas Class Trip Delights Mexico Tourism Officials	MEXICO CITY &mdash; After weighing the risks of traveling to Mexico , the parents of one American teenager decided to allow her to join a school trip to Oaxaca, where students volunteered at an orphanage, visited archaeological sites and sipped vanilla milkshakes on the honey-colored town plaza. The fact that the parents were President Obama and
http://www.nytimes.com/2012/03/23/world/americas/pope-visit-highlights-cuban-churchs-delicate-balancing-act.html	In Cuba, Churchs Uneasy Balancing Act	HAVANA &mdash; Just in the past few days, with a visit here by Pope Benedict XVI looming, the Rev. Roberto Betancourt has witnessed firsthand the difficult position Cuba &rsquo;s Roman Catholic Church finds itself in as it wields its newfound influence but still struggles to fill its pews. There are the worshipers who, much to the consternation of
http://www.nytimes.com/2012/03/23/world/americas/brazil-computer-chips-track-students.html	WORLD BRIEFING | THE AMERICAS; Brazil: Computer Chips Track Students	Grade-school students in a northeastern Brazilian city are using uniforms embedded with computer chips that alert parents if they are cutting classes, the city&rsquo;s education secretary, Coriolano Moraes, said Thursday. Twenty-thousand students in 25 of Vit&oacute;ria da Conquista&rsquo;s 213 public schools started using T-shirts with chips this
http://www.nytimes.com/2012/03/23/world/middleeast/syria-dozens-killed-as-violence-surges.html	WORLD BRIEFING | MIDDLE EAST; Syria: Dozens Killed as Violence Surges	Syrian troops shelled and raided opposition areas and clashed with rebel fighters around the country on Thursday. Activists put the nationwide toll at 59. Government attacks were reported in several cities and towns, including Homs, Hama and Dara&rsquo;a. The Syrian Observatory for Human Rights, an opposition group based in London, said at least 10
http://www.nytimes.com/2012/03/23/world/middleeast/yemen-militants-face-attack-from-sea.html	WORLD BRIEFING | MIDDLE EAST; Yemen: Militants Face Attack From Sea	Naval vessels shelled positions said to be held by militants of Al Qaeda around Zinjibar in the southern province of Abyan, killing 29, military and security officials said Thursday. The officials also said militants killed a senior security officer who was kidnapped on Wednesday in a southeastern province. The body of the officer, Lt. Col. Farag
http://www.nytimes.com/2012/03/23/world/africa/mali-coup-france-calls-for-elections.html	Soldiers Overthrow Mali Government	DAKAR, Senegal &mdash; Soldiers in Mali , a West African nation often cited as a democratic model, overthrew the elected government on Thursday, looted the presidential palace, arrested ministers and declared that they had seized power. It was the latest government to fall as a consequence of the Arab Spring, though in this case it did not come
